运动学片段,车辆编号,加速时间(s),减速时间(s),怠速时间(s),匀速时间(s),行停时间比例,行驶距离(m),最大速度(m/s),平均速度(m/s),平均行驶速度(m/s),速度标准差,最大加速度(m/s^2),平均加速度(m/s^2),最大减速度(m/s^2),平均减速度(m/s^2),加速度标准差,怠速时间比,加速时间比,减速时间比,匀速时间比,平均发动机转速,平均扭矩百分比,平均发动机负荷百分比
83,1,196,158,30,109,357.6333333333333,6216.757307896995,15.63888888888889,12.610055391271796,13.427121615328284,4.79775738466726,1.8055555555555556,0.3910147392290246,-3.138888888888889,-0.5230309423347396,0.27672598519797187,0.060851926977687626,0.3975659229208925,0.3204868154158215,0.2210953346855984,1324.369168356998,28.866125760649087,34.9553752535497
84,1,53,45,7,27,101.85714285714286,615.822582224473,7.666666666666667,4.665322592609644,4.926580657795784,2.154152985988881,1.4999999999999998,0.4051362683438156,-1.6388888888888884,-0.4777777777777779,0.3066463264921564,0.05303030303030303,0.4015151515151515,0.3409090909090909,0.20454545454545456,1075.1363636363637,24.810606060606062,30.666666666666668
85,1,3,3,13,1,6.076923076923077,28.35587063636149,3.6666666666666665,1.4177935318180745,4.050838662337356,1.4754991723076951,1.6666666666666667,1.2129629629629628,-1.4999999999999998,-0.8333333333333331,0.3366603511610713,0.65,0.15,0.15,0.05,869.7,23.2,29.0
86,1,33,29,26,11,62.42307692307692,363.0888923202777,6.722222222222222,3.667564568891694,4.97382044274353,2.397833891461308,1.0277777777777775,0.3771043771043773,-1.7222222222222219,-0.4080459770114944,0.26608648155690945,0.26262626262626265,0.3333333333333333,0.29292929292929293,0.1111111111111111,980.8282828282828,25.2020202020202,31.464646464646464
87,1,13,9,155,4,22.025806451612905,85.22213765006813,3.4444444444444446,0.47084053950313887,3.2777745250026205,0.7246400796846904,1.3611111111111112,0.36965811965811973,-1.0555555555555556,-0.5,0.3276554558415183,0.856353591160221,0.0718232044198895,0.049723756906077346,0.022099447513812154,753.828729281768,20.74585635359116,26.574585635359117
88,1,6,7,31,1,13.03225806451613,35.06159413759596,3.0,0.7791465363910214,2.5043995812568545,1.0168156771138663,0.8055555555555555,0.5462962962962963,-0.75,-0.38888888888888884,0.19356060148487836,0.6888888888888889,0.13333333333333333,0.15555555555555556,0.022222222222222223,832.5777777777778,25.266666666666666,31.977777777777778
89,1,35,30,46,32,65.69565217391305,843.6751904973924,10.194444444444445,5.8998265069747715,8.697682376261778,4.140367957248581,1.5833333333333333,0.4507936507936508,-2.2500000000000004,-0.5194444444444445,0.3583893591174925,0.32167832167832167,0.24475524475524477,0.2097902097902098,0.22377622377622378,1123.6363636363637,23.692307692307693,29.153846153846153
90,1,37,14,21,24,52.142857142857146,765.8621775345341,14.0,7.97773101598473,10.211495700460455,5.310697662352153,2.111111111111111,0.38363363363363373,-2.305555555555555,-1.0615079365079365,0.3440372143360241,0.21875,0.3854166666666667,0.14583333333333334,0.25,1255.09375,28.072916666666668,34.34375
91,1,181,138,47,210,323.468085106383,8338.907279389228,20.36111111111111,14.477269582272966,15.763529828713096,5.347310147838498,2.1666666666666665,0.31338244321669717,-2.583333333333332,-0.41465378421900156,0.26092712777293975,0.08159722222222222,0.3142361111111111,0.23958333333333334,0.3645833333333333,1502.8385416666667,31.359375,37.75694444444444
92,1,55,27,55,18,82.32727272727273,941.8896899392023,13.722222222222221,6.076707677027112,9.418896899392022,5.368951400695804,1.5833333333333333,0.42878787878787905,-2.3888888888888884,-0.8652263374485599,0.2881772332143666,0.3548387096774194,0.3548387096774194,0.17419354838709677,0.11612903225806452,1155.8258064516128,26.980645161290322,33.05806451612903
93,1,106,89,7,140,215.0,4335.750256757223,17.444444444444443,12.677632329699481,12.942538079872307,4.277592888806071,2.3333333333333335,0.33883647798742156,-1.75,-0.39419475655430725,0.28797882708083716,0.02046783625730994,0.30994152046783624,0.260233918128655,0.4093567251461988,1455.9619883040937,29.91812865497076,35.98245614035088
94,1,70,79,6,75,161.5,2801.7860575796612,15.416666666666666,12.18167851121592,12.507973471337774,4.4286821008647825,2.3055555555555554,0.3408730158730161,-2.3055555555555554,-0.2665260196905768,0.31151905753073517,0.02608695652173913,0.30434782608695654,0.34347826086956523,0.32608695652173914,1300.7391304347825,27.752173913043478,33.64782608695652
95,1,11,16,13,17,28.307692307692307,86.03596031926152,5.527777777777778,1.5094028126186232,1.9553627345286708,1.6395035176953965,1.4444444444444442,0.5681818181818182,-0.8333333333333334,-0.35937499999999994,0.4951169578584274,0.22807017543859648,0.19298245614035087,0.2807017543859649,0.2982456140350877,852.1754385964912,22.43859649122807,28.614035087719298
96,1,34,34,13,16,69.23076923076923,403.60492031166086,7.944444444444445,4.160875467130524,4.804820479900725,2.4787904692086973,2.5555555555555554,0.5,-1.583333333333333,-0.45343137254901966,0.44500577297504623,0.13402061855670103,0.35051546391752575,0.35051546391752575,0.16494845360824742,1008.6494845360825,23.52577319587629,29.432989690721648
97,1,72,46,57,50,118.87719298245614,1961.9417688152103,17.02777777777778,8.719741194734269,11.678224814376252,6.466487046485457,1.4166666666666667,0.39429012345679043,-1.9444444444444444,-0.6274154589371981,0.28881019260236224,0.25333333333333335,0.32,0.20444444444444446,0.2222222222222222,1233.2088888888889,28.177777777777777,34.42666666666667
98,1,307,215,46,400,530.695652173913,28701.440061771173,30.0,29.65024799769749,31.12954453554357,10.287803492323986,2.25,0.30917480998914215,-2.166666666666667,-0.34175741355973904,0.2598870723000552,0.047520661157024795,0.31714876033057854,0.22210743801652894,0.4132231404958678,2039.6807851239669,43.47933884297521,49.72107438016529
100,1,8,9,55,4,17.072727272727274,96.48471550902408,3.75,1.269535730381896,4.59451026233448,1.3482420529112884,1.3888888888888888,0.6180555555555555,-1.9444444444444444,-0.5339506172839505,0.4553247213273751,0.7236842105263158,0.10526315789473684,0.11842105263157894,0.05263157894736842,857.4736842105264,21.61842105263158,27.38157894736842
101,1,21,29,15,13,50.86666666666667,295.6296568467039,7.5,3.790123805726973,4.692534235661967,2.2974521625876694,3.1944444444444446,0.5145502645502645,-1.1388888888888888,-0.3457854406130269,0.6334666994790196,0.19230769230769232,0.2692307692307692,0.3717948717948718,0.16666666666666666,999.0897435897435,23.94871794871795,30.064102564102566
102,1,45,19,8,5,64.625,594.4362241449209,15.944444444444445,7.71995096292105,8.615017741230737,4.817917344850899,1.6944444444444444,0.5524691358024693,-3.4722222222222223,-1.2880116959064332,0.335447115900435,0.1038961038961039,0.5844155844155844,0.24675324675324675,0.06493506493506493,1395.1818181818182,33.27272727272727,39.61038961038961
103,1,27,28,87,8,55.0919540229885,633.3445317429615,15.055555555555555,4.22229687828641,10.053087805443834,5.547626657478895,2.5555555555555554,0.6059670781893005,-1.1388888888888888,-0.5674603174603174,0.515092131379136,0.58,0.18,0.18666666666666668,0.05333333333333334,967.5466666666666,24.19333333333333,30.1
104,1,24,24,23,1,48.04347826086956,457.20421501821517,14.583333333333334,6.350058541919655,9.33069826567786,5.584645460709114,1.9444444444444444,0.6574074074074073,-2.027777777777778,-0.6435185185185185,0.43734687698590907,0.3194444444444444,0.3333333333333333,0.3333333333333333,0.013888888888888888,1157.25,27.98611111111111,33.81944444444444
105,1,43,25,36,8,68.22222222222223,1260.5739071266944,14.5,11.255124170774057,16.586498777982822,6.8782203038561995,2.4444444444444446,0.5355297157622741,-2.0555555555555554,-0.8355555555555557,0.4138936831570892,0.32142857142857145,0.38392857142857145,0.22321428571428573,0.07142857142857142,1206.0535714285713,28.196428571428573,34.67857142857143
106,1,34,28,27,6,62.22222222222222,466.0989224430375,13.0,4.906304446768816,6.854395918279963,4.310939660596577,2.5,0.6437908496732025,-3.1944444444444446,-0.7857142857142857,0.47535822349307055,0.28421052631578947,0.35789473684210527,0.29473684210526313,0.06315789473684211,1148.0105263157895,27.378947368421052,33.77894736842105
107,1,32,24,91,20,56.21978021978022,402.3803224894594,7.916666666666667,2.4094630089189186,5.294477927492887,2.75102635766729,1.2777777777777777,0.4348958333333335,-1.3333333333333335,-0.5717592592592592,0.29047452919708566,0.5449101796407185,0.19161676646706588,0.1437125748502994,0.11976047904191617,893.5928143712575,24.04191616766467,30.2874251497006
108,1,23,19,40,16,42.4,202.17384413127596,6.694444444444445,2.062998409502816,3.4857559332978614,2.057293626730606,1.4444444444444446,0.5362318840579711,-1.8611111111111112,-0.6461988304093568,0.45151640953155603,0.40816326530612246,0.23469387755102042,0.19387755102040816,0.16326530612244897,861.2244897959183,25.387755102040817,32.08163265306123
109,1,53,37,12,46,93.83333333333333,671.5358391610482,9.972222222222221,4.537404318655732,4.937763523243001,3.248957042288944,1.2222222222222217,0.2798742138364781,-1.3333333333333335,-0.3941441441441442,0.20553494829871968,0.08108108108108109,0.3581081081081081,0.25,0.3108108108108108,962.3378378378378,22.89864864864865,28.62837837837838
110,1,63,52,80,35,115.4375,1115.535613482095,9.916666666666666,4.8501548412265,7.436904089880633,3.9277588434474806,1.9444444444444444,0.42063492063492086,-2.0277777777777777,-0.5064102564102565,0.33632756971140526,0.34782608695652173,0.27391304347826084,0.22608695652173913,0.15217391304347827,1048.608695652174,25.056521739130435,30.9
111,1,56,54,133,30,110.22556390977444,1092.8468647254222,11.222222222222221,4.00310206859129,7.806049033753015,4.277365544563745,1.8333333333333333,0.3759920634920636,-1.1111111111111112,-0.3930041152263372,0.31056341235563856,0.48717948717948717,0.20512820512820512,0.1978021978021978,0.10989010989010989,970.6190476190476,22.17216117216117,27.743589743589745
112,1,10,10,42,6,20.142857142857142,131.43494482844793,4.861111111111111,1.9328668357124694,5.055190185709535,1.8829981497959367,1.4166666666666667,0.5361111111111112,-1.5833333333333333,-0.5444444444444444,0.4287237016374054,0.6176470588235294,0.14705882352941177,0.14705882352941177,0.08823529411764706,887.4558823529412,21.485294117647058,27.029411764705884
113,1,19,15,99,9,34.09090909090909,165.69428383315923,4.333333333333333,1.1668611537546425,3.853355437980447,1.6067486130530753,1.583333333333333,0.42836257309941533,-1.361111111111111,-0.5351851851851851,0.4120421523793029,0.6971830985915493,0.13380281690140844,0.1056338028169014,0.06338028169014084,823.9577464788732,19.232394366197184,24.41549295774648
114,1,43,23,21,20,66.95238095238095,919.3922442318488,13.833333333333334,8.592450880671485,10.69060749106801,5.039780861816298,1.3055555555555556,0.42635658914728697,-1.8611111111111114,-0.8031400966183575,0.28829469060220775,0.19626168224299065,0.40186915887850466,0.21495327102803738,0.18691588785046728,1241.803738317757,28.364485981308412,34.626168224299064
115,1,38,27,66,9,65.13636363636364,670.5896940538546,13.194444444444445,4.789926386098961,9.062022892619657,4.821658875338653,1.8333333333333333,0.4985380116959064,-1.6666666666666667,-0.7057613168724278,0.303418053124511,0.4714285714285714,0.2714285714285714,0.19285714285714287,0.06428571428571428,1051.6214285714286,24.542857142857144,30.27857142857143
116,1,31,15,27,7,46.25925925925926,478.12005617280875,13.555555555555555,5.976500702160109,9.021133135336013,5.386458328542051,1.4166666666666667,0.43906810035842314,-1.6944444444444449,-0.872222222222222,0.276107825683661,0.3375,0.3875,0.1875,0.0875,1124.825,26.525,32.5625
117,1,45,25,82,12,70.14634146341463,720.892758833399,13.75,4.395687553862189,8.791375107724377,4.932680557413649,1.5833333333333333,0.3722222222222223,-1.8055555555555556,-0.6744444444444444,0.24091162026591728,0.5,0.27439024390243905,0.1524390243902439,0.07317073170731707,1026.6036585365853,24.158536585365855,30.048780487804876
118,1,141,95,41,127,239.09756097560975,6528.78571019101,23.416666666666668,16.16036066878963,17.98563556526449,6.745573094351451,2.5,0.3437746256895193,-2.3888888888888893,-0.3722222222222221,0.2735001406428581,0.10148514851485149,0.349009900990099,0.23514851485148514,0.31435643564356436,1551.3638613861385,32.386138613861384,38.7970297029703
119,1,22,16,11,3,38.27272727272727,383.6825702772621,13.86111111111111,7.378510966870424,9.358111470177123,5.109838934724733,2.0833333333333335,0.6275252525252527,-1.25,-0.796875,0.4215753859515519,0.21153846153846154,0.4230769230769231,0.3076923076923077,0.057692307692307696,1243.4807692307693,29.115384615384617,35.86538461538461
120,1,44,24,42,14,68.33333333333333,597.9261880399702,12.38888888888889,4.821985387419114,7.291782780975246,4.0966952715755625,1.8611111111111112,0.5492424242424242,-3.4444444444444446,-1.003472222222222,0.34915440362635614,0.3387096774193548,0.3548387096774194,0.1935483870967742,0.11290322580645161,1129.508064516129,25.620967741935484,31.822580645161292
121,1,35,11,76,5,46.06578947368421,551.0964307848062,15.222222222222221,4.339341974683514,10.805812368329534,5.78508815294895,2.888888888888889,0.4476190476190475,-2.6666666666666665,-1.3156565656565657,0.4551184230917718,0.5984251968503937,0.2755905511811024,0.08661417322834646,0.03937007874015748,1032.236220472441,25.30708661417323,31.275590551181104
122,1,55,36,3,20,97.66666666666667,1338.9731059512494,16.72222222222222,11.74537812237938,12.06282077433558,5.234825579933637,1.3888888888888888,0.4843434343434344,-2.5833333333333344,-0.738425925925926,0.2649970690160232,0.02631578947368421,0.4824561403508772,0.3157894736842105,0.17543859649122806,1330.4649122807018,30.57894736842105,37.30701754385965
123,1,20,8,16,4,28.25,221.41365387239574,10.916666666666666,4.612784455674912,6.919176683512367,4.072057908064781,1.1111111111111112,0.5472222222222222,-2.0000000000000004,-1.357638888888889,0.26557938061417236,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.08333333333333333,1132.3541666666667,27.395833333333332,33.541666666666664
124,1,16,9,65,6,25.092307692307692,64.36113663035157,3.361111111111111,0.6704285065661622,2.0761656977532765,1.0835618698547462,1.0833333333333333,0.28298611111111105,-0.7777777777777778,-0.4567901234567901,0.23327933196209005,0.6770833333333334,0.16666666666666666,0.09375,0.0625,796.3333333333334,19.802083333333332,25.479166666666668
125,1,26,10,13,4,36.30769230769231,313.178415202688,10.722222222222221,5.909026701937509,7.829460380067199,3.9452156659373805,1.3611111111111112,0.4732905982905982,-3.111111111111111,-1.225,0.29823005593817026,0.24528301886792453,0.49056603773584906,0.18867924528301888,0.07547169811320754,1164.8301886792453,28.09433962264151,34.79245283018868
126,1,256,153,30,100,412.3333333333333,4884.93190588354,17.694444444444443,9.062953443197662,9.597115728651355,4.7941560618636325,1.7500000000000002,0.399197048611111,-4.3888888888888875,-0.6628540305010893,0.26737095317918064,0.055658627087198514,0.4749536178107607,0.28385899814471244,0.18552875695732837,1320.591836734694,29.7012987012987,36.05380333951763
127,1,49,30,41,32,79.78048780487805,658.107846721228,8.833333333333334,4.3296568863238685,5.928899520011063,3.391920893371492,1.7777777777777777,0.3395691609977326,-1.25,-0.49814814814814823,0.3147836216544728,0.26973684210526316,0.3223684210526316,0.19736842105263158,0.21052631578947367,1031.657894736842,24.30263157894737,29.99342105263158
128,1,34,16,11,12,51.09090909090909,445.8279336833133,11.11111111111111,6.107231968264566,7.190773123924408,4.092351041874009,0.9999999999999999,0.334967320261438,-2.9722222222222223,-0.6875000000000001,0.19326687973944365,0.1506849315068493,0.4657534246575342,0.2191780821917808,0.1643835616438356,1129.5068493150684,25.89041095890411,31.698630136986303
129,1,43,21,69,8,64.1159420289855,526.2597690819721,10.88888888888889,3.732338787815405,7.309163459471835,4.074410286269938,1.75,0.43733850129198965,-2.583333333333333,-0.8267195767195769,0.30687950329974806,0.48936170212765956,0.3049645390070922,0.14893617021276595,0.05673758865248227,1020.6595744680851,25.120567375886523,31.21276595744681
130,1,20,7,39,11,27.28205128205128,257.84529686059494,8.444444444444445,3.3486402189687654,6.785402548963025,3.543463448973007,2.5277777777777777,0.44027777777777777,-2.5,-0.8769841269841268,0.5434993923696445,0.5064935064935064,0.2597402597402597,0.09090909090909091,0.14285714285714285,970.6753246753246,23.974025974025974,29.83116883116883
