age,workClass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
20,2,298227,2,10,5,7,0,1,1,0,0,35,3,0
44,2,290521,11,9,6,9,2,2,0,0,0,40,3,0
51,2,56915,11,9,4,13,3,3,1,0,0,40,3,0
20,2,146538,11,9,4,4,3,1,1,0,0,40,3,0
17,2,258872,5,7,5,4,4,1,0,0,0,5,3,0
19,2,206399,11,9,5,4,4,2,0,0,0,40,3,0
45,3,197332,2,10,4,13,3,1,1,0,0,55,3,1
60,2,245062,11,9,4,13,3,1,1,0,0,40,3,1
42,2,197583,8,12,4,9,3,2,1,0,0,40,3,1
44,0,234885,11,9,4,7,1,1,0,0,0,40,3,1
40,2,72887,3,11,4,4,3,4,1,0,0,40,3,1
30,2,180374,11,9,4,9,1,1,0,0,0,40,3,0
38,2,351299,2,10,4,2,3,2,1,0,0,50,3,0
23,2,54012,11,9,4,2,3,1,1,0,0,60,3,0
32,2,115745,2,10,4,2,3,1,1,0,0,40,3,0
44,2,116632,8,12,5,0,4,1,1,0,0,40,3,0
54,5,288825,11,9,4,2,3,2,1,0,0,40,3,0
32,2,132601,4,13,4,6,3,1,1,0,0,50,3,0
50,2,193374,13,2,2,13,2,1,1,0,0,40,3,0
24,2,170070,4,13,5,8,0,1,0,0,0,20,3,0
37,2,126708,11,9,4,10,1,1,0,0,0,60,3,0
52,2,35598,11,9,1,2,2,1,1,0,0,40,3,0
38,2,33983,2,10,4,2,3,1,1,0,0,40,3,0
49,2,192776,9,14,4,9,3,1,1,0,1977,45,3,1
30,2,118551,4,13,4,8,1,1,0,0,0,16,3,1
60,2,201965,2,10,5,6,2,1,1,0,0,40,3,1
22,2,139883,2,10,5,6,4,1,1,0,0,40,3,0
35,2,285020,11,9,5,13,0,1,1,0,0,40,3,0
30,2,303990,11,9,5,2,0,1,1,0,0,60,3,0
67,2,49401,3,11,1,5,0,1,0,0,0,24,3,0
46,2,279196,4,13,5,13,0,1,0,0,0,40,3,0
17,2,211870,15,5,5,5,0,1,1,0,0,6,3,0
22,2,281432,2,10,5,1,4,1,1,0,0,30,3,0
27,2,161155,0,6,5,5,0,1,1,0,0,40,3,0
23,2,197904,11,9,5,5,2,1,0,0,0,35,3,0
33,2,111746,8,12,4,13,3,1,1,0,0,45,4,0
43,0,170721,2,10,4,13,3,1,1,0,0,20,3,0
28,6,70100,4,13,5,6,0,1,1,0,0,20,3,0
41,2,193626,11,9,2,13,2,1,0,0,0,40,3,0
52,2,271749,7,8,5,13,5,2,1,594,0,40,3,0
25,2,189775,2,10,2,10,4,2,0,0,0,20,3,0
63,2,401531,13,2,4,10,3,1,1,0,0,35,3,0
59,5,286967,11,9,4,2,3,1,1,0,0,45,3,0
45,5,164427,4,13,1,6,2,1,0,0,0,40,3,0
38,2,91039,4,13,4,7,3,1,1,15024,0,60,3,1
40,2,347934,11,9,5,5,0,1,0,0,0,35,3,0
46,1,371373,11,9,1,10,0,1,1,0,0,40,3,0
35,2,32220,8,12,5,9,0,1,0,0,0,60,3,0
34,2,187251,11,9,1,6,2,1,0,0,0,25,3,0
33,2,178107,4,13,5,13,4,1,1,0,0,20,3,0
41,2,343121,11,9,1,10,2,1,0,0,0,36,3,0
20,2,262749,2,10,5,4,4,1,1,0,0,40,3,0
23,2,403107,6,3,5,5,4,1,1,0,0,40,12,0
26,2,64293,2,10,5,6,0,1,0,0,0,35,3,0
72,2,303588,11,9,4,6,3,1,1,0,0,20,3,0
23,5,324960,11,9,5,0,0,1,1,0,0,40,33,0
62,5,114060,11,9,4,2,3,1,1,0,0,40,3,0
52,2,48925,2,10,4,10,3,1,1,0,0,40,3,0
58,2,180980,2,10,1,5,2,1,0,0,0,42,26,0
25,2,181054,4,13,5,7,0,1,0,0,0,40,3,0
24,2,388093,4,13,5,9,0,2,1,0,0,40,3,0
19,2,249609,2,10,5,3,4,1,1,0,0,8,3,0
43,2,112131,2,10,4,9,3,1,1,0,0,40,3,0
47,5,543162,11,9,3,10,2,2,0,0,0,40,3,0
39,2,91996,11,9,1,5,2,1,0,0,0,40,3,0
49,2,141944,3,11,2,1,2,1,1,0,1380,42,3,0
53,2,251804,6,3,6,1,2,2,0,0,0,30,3,0
32,2,37070,3,11,5,13,0,1,1,0,0,45,3,0
34,2,337587,2,10,4,6,3,1,1,0,0,50,3,1
28,2,189346,11,9,1,13,0,1,1,0,0,45,3,0
57,2,222216,3,11,6,13,2,1,0,0,0,38,3,0
25,2,267044,2,10,5,10,0,3,0,0,0,20,3,0
20,2,214635,2,10,5,10,4,1,1,0,0,24,3,0
21,2,204226,2,10,5,10,2,1,0,0,0,35,3,0
34,2,108116,4,13,4,6,3,1,1,0,0,50,3,1
38,3,99146,4,13,4,9,3,1,1,15024,0,80,3,1
50,2,196232,11,9,4,9,3,1,1,7688,0,50,3,1
24,5,248344,2,10,1,1,0,2,1,0,0,50,3,0
37,5,186035,2,10,4,8,3,1,1,0,0,45,3,1
44,2,177905,2,10,1,4,2,1,1,0,0,58,3,1
28,2,85812,2,10,4,7,1,1,0,0,0,40,3,0
42,2,221172,4,13,4,9,3,1,1,0,0,40,3,1
74,2,99183,2,10,1,10,0,1,0,0,0,9,3,0
38,0,190387,11,9,4,13,3,1,1,0,0,50,3,0
44,0,202692,9,14,4,6,3,1,1,0,0,40,3,0
44,2,109339,5,7,1,4,2,0,0,0,0,46,15,0
26,2,108658,11,9,5,4,0,1,1,0,0,40,3,0
36,2,197202,11,9,4,5,3,2,1,0,0,40,3,0
41,2,101739,8,12,4,9,1,1,0,0,0,50,3,1
67,2,231559,14,15,4,6,3,1,1,20051,0,48,3,1
39,5,207853,7,8,4,8,3,1,1,0,0,50,3,0
57,2,190942,13,2,6,12,0,2,0,0,0,30,3,0
29,2,102345,3,11,3,13,0,1,1,0,0,40,3,0
31,3,41493,4,13,5,0,0,1,0,0,0,45,3,0
34,3,190027,11,9,5,0,2,2,0,0,0,40,3,0
44,2,210525,2,10,4,2,3,1,1,0,0,40,3,0
29,2,133937,10,16,5,6,4,1,1,0,0,40,3,0
30,2,237903,2,10,5,1,2,1,0,0,0,40,3,0
27,2,163862,11,9,5,2,0,1,1,0,0,40,3,0
27,2,201872,2,10,4,7,3,1,1,0,0,50,3,0
32,2,84179,11,9,5,1,0,1,0,0,0,45,3,0
58,2,51662,0,6,4,5,1,1,0,0,0,8,3,0
35,5,233327,2,10,4,3,3,1,1,0,0,40,3,0
21,2,259510,11,9,5,1,4,1,1,0,0,36,3,0
28,2,184831,2,10,5,13,2,1,1,0,0,40,3,0
46,0,245724,2,10,1,9,0,1,1,0,0,50,3,0
36,0,27053,11,9,3,5,2,1,0,0,0,40,3,0
72,2,205343,5,7,6,10,2,1,0,0,0,40,3,0
35,2,229328,11,9,4,4,1,2,0,0,0,40,3,0
33,1,319560,3,11,1,13,2,2,0,0,0,40,3,1
69,2,136218,5,7,5,4,0,1,0,0,0,40,3,0
35,2,54576,11,9,4,4,3,1,1,0,0,40,3,0
31,2,323069,11,9,3,10,2,1,0,0,0,20,3,0
34,2,148291,11,9,4,8,1,1,0,0,0,32,3,0
30,2,152453,5,7,4,5,3,1,1,0,0,40,34,0
28,2,114053,4,13,5,2,0,1,1,0,0,55,3,0
54,2,212960,4,13,4,7,3,1,1,0,0,35,3,1
47,2,264052,2,10,4,6,3,1,1,0,0,50,3,1
24,2,82804,11,9,5,1,2,2,0,0,0,40,3,0
52,0,334273,4,13,4,6,3,1,1,0,0,60,3,1
20,2,27337,11,9,5,1,4,3,1,0,0,48,3,0
43,3,188436,9,14,4,9,3,1,1,5013,0,45,3,0
45,2,433665,1,4,3,5,2,1,0,0,0,40,34,0
29,0,110663,11,9,3,13,0,1,1,0,0,35,3,0
47,2,87490,9,14,1,9,2,1,1,0,0,42,3,0
24,2,354351,11,9,5,13,4,1,1,0,0,40,3,0
51,2,95469,11,9,4,6,3,1,1,0,0,40,3,0
17,2,242718,5,7,5,7,4,1,1,0,0,12,3,0
37,2,22463,3,11,4,13,3,1,1,0,1977,40,3,1
27,2,158156,10,16,5,6,0,1,0,0,0,70,3,0
29,2,350162,4,13,4,9,1,1,1,0,0,40,3,1
18,2,165532,7,8,5,9,4,1,1,0,0,25,3,0
36,0,28738,8,12,1,7,2,1,0,0,0,35,3,0
58,5,283635,4,13,5,6,0,1,0,0,0,40,3,0
26,0,86646,2,10,4,13,3,1,1,0,0,45,3,0
65,0,195733,2,10,4,13,3,1,1,0,0,30,3,1
57,2,69884,11,9,4,7,3,1,1,0,0,40,3,1
59,2,199713,11,9,4,13,3,1,1,0,0,40,3,0
27,2,181659,11,9,4,4,3,1,1,0,0,40,3,0
31,0,340939,4,13,5,8,0,1,1,0,0,40,3,0
21,2,197747,2,10,5,7,4,1,0,0,0,24,3,0
29,2,34292,2,10,5,10,0,1,1,0,0,60,3,0
18,2,156764,5,7,5,5,4,1,1,0,0,40,3,0
52,2,25826,0,6,4,13,3,1,1,0,1887,47,3,1
57,3,103948,4,13,1,6,0,1,1,0,0,80,3,0
42,3,137390,11,9,4,6,3,1,1,0,0,40,3,0
55,3,105138,11,9,4,6,1,4,0,0,0,40,3,0
60,2,39352,1,4,5,2,0,1,1,0,0,48,3,1
31,2,168387,4,13,4,6,3,1,1,7688,0,40,20,1
23,2,117789,4,13,5,10,4,1,0,0,0,40,3,0
27,2,267147,11,9,5,7,4,1,1,0,0,40,3,0
23,2,99399,2,10,5,7,2,3,0,0,0,25,3,0
42,0,214242,14,15,4,6,3,1,1,0,1902,50,3,1
25,2,200408,2,10,5,8,0,1,1,2174,0,40,3,0
49,2,136455,4,13,5,6,0,1,0,0,0,45,3,0
32,2,239824,4,13,5,8,0,1,1,0,0,40,3,0
19,2,217039,2,10,5,10,4,1,1,0,0,28,3,0
60,2,51290,1,4,1,5,0,1,0,0,0,40,3,0
42,5,175674,15,5,4,5,3,1,1,0,0,40,3,0
35,0,194404,8,12,5,0,0,1,1,0,0,40,3,0
48,2,45612,11,9,5,10,2,2,0,0,0,37,3,0
51,2,410114,9,14,4,13,3,1,1,0,0,40,3,1
29,2,182521,11,9,5,13,0,3,1,0,0,40,3,0
36,5,339772,11,9,3,9,0,2,1,0,0,40,3,0
17,2,169658,0,6,5,5,4,1,0,0,0,21,3,0
52,2,200853,9,14,1,6,0,1,0,6849,0,60,3,0
24,2,247564,11,9,5,13,0,1,1,0,0,40,3,0
24,2,249909,11,9,4,1,3,1,1,0,0,50,3,0
26,5,208122,4,13,5,6,4,1,1,1055,0,40,3,0
27,2,109881,4,13,5,5,4,1,0,0,0,20,3,0
39,2,207824,11,9,5,1,4,1,1,0,0,60,3,0
30,2,369027,11,9,4,2,3,2,1,0,0,45,3,0
50,0,114117,11,9,4,9,3,1,1,0,0,32,3,0
52,3,51048,4,13,4,7,3,1,1,0,0,55,3,0
46,2,102388,14,15,4,6,3,1,1,15024,0,45,3,1
23,2,190483,4,13,5,7,4,1,0,0,0,20,3,0
45,2,462440,5,7,6,5,0,2,0,0,0,20,3,0
65,2,109351,15,5,6,12,2,2,0,0,0,24,3,0
29,2,34383,3,11,4,2,3,1,1,0,0,55,3,0
47,2,241832,15,5,2,1,2,1,1,0,0,40,12,0
30,2,124187,11,9,5,0,4,2,1,0,0,60,3,0
34,2,153614,11,9,4,7,3,1,1,0,0,45,3,1
38,0,267556,11,9,4,7,3,1,1,0,0,64,3,0
33,2,205469,2,10,4,9,3,1,1,0,0,40,3,1
49,2,268090,4,13,4,7,3,1,1,0,0,26,3,1
47,0,165039,2,10,5,5,2,2,0,0,0,40,3,0
49,5,120451,0,6,3,5,2,2,0,0,0,40,3,0
43,2,154374,2,10,4,13,3,1,1,15024,0,60,3,1
30,2,103649,4,13,4,10,1,2,0,0,0,40,3,1
58,0,35723,11,9,4,13,3,1,1,0,0,60,3,0
19,2,262601,11,9,5,5,4,1,0,0,0,14,3,0
21,2,226181,4,13,5,1,0,1,1,0,0,40,3,0
33,2,175697,4,13,4,9,3,1,1,15024,0,60,3,1
47,3,248145,6,3,4,2,3,1,1,0,0,50,17,0
52,0,289436,10,16,4,6,3,1,1,0,0,60,3,1
26,2,75654,11,9,1,13,0,1,1,0,0,55,3,0
60,2,199378,11,9,4,13,3,1,1,0,0,40,3,0
21,2,160968,2,10,5,1,4,1,1,0,0,40,3,0
36,2,188563,2,10,4,7,3,1,1,5178,0,50,3,1
31,2,55849,2,10,4,13,3,1,1,0,0,45,3,0
50,3,195322,10,16,3,6,0,1,1,0,0,40,3,1
31,5,402089,11,9,1,10,2,1,0,0,0,40,3,0
71,2,78277,11,9,4,13,3,1,1,0,0,15,3,0
58,2,158611,11,9,4,13,3,1,1,0,0,50,3,0
30,6,169496,4,13,4,8,3,1,1,0,0,40,3,1
20,2,130959,2,10,5,5,4,1,1,0,0,20,3,0
24,2,556660,11,9,5,9,5,1,1,4101,0,50,3,0
35,2,292472,10,16,4,6,3,4,1,0,0,40,27,1
38,6,143774,2,10,3,9,0,1,0,0,0,45,3,0
27,2,288341,11,9,5,4,4,1,0,0,0,32,3,0
29,6,71592,2,10,5,10,2,4,0,0,0,40,22,0
70,6,167358,15,5,6,10,2,1,0,1111,0,15,3,0
34,2,106742,11,9,4,13,3,1,1,0,0,45,3,0
44,2,219288,1,4,4,13,3,1,1,0,0,35,3,0
43,2,174524,11,9,4,4,3,1,1,0,0,40,3,1
44,0,335183,7,8,4,1,3,2,1,0,0,40,3,1
35,2,261293,9,14,5,7,0,1,1,0,0,60,3,0
27,2,111900,2,10,5,6,0,1,1,0,0,40,3,0
43,5,194360,9,14,5,6,0,1,1,0,0,38,3,0
20,2,81145,2,10,5,7,0,1,0,0,0,25,3,0
42,2,341204,8,12,1,6,2,1,0,8614,0,40,3,1
27,6,249362,2,10,4,2,3,1,1,3411,0,40,3,0
42,2,247019,11,9,4,13,3,2,1,0,0,40,3,1
20,2,114746,5,7,2,13,4,4,0,0,1762,40,21,0
24,2,172146,15,5,5,4,0,1,1,0,1721,40,3,0
48,1,110457,2,10,1,9,0,1,1,0,0,40,3,0
17,1,80077,5,7,5,9,4,1,0,0,0,20,3,0
17,0,368700,5,7,5,0,4,1,1,0,0,10,3,0
33,2,182556,4,13,4,9,3,1,1,0,0,40,3,1
50,3,219420,11,9,4,7,3,1,1,0,0,50,3,1
22,2,240817,11,9,5,7,4,1,0,2597,0,40,3,0
17,2,102726,7,8,5,5,4,1,1,0,0,16,3,0
32,2,226267,2,10,4,10,3,1,1,0,0,40,34,0
31,2,125457,11,9,5,13,0,1,1,0,0,45,3,0
58,0,204021,11,9,6,9,0,1,1,0,0,50,3,0
29,5,92262,11,9,5,3,4,1,1,0,0,48,3,0
37,2,161141,3,11,4,13,3,1,1,0,0,40,4,1
34,0,190290,11,9,4,13,3,1,1,0,0,40,3,1
23,5,430828,2,10,3,9,2,2,1,0,0,40,3,0
18,6,59342,5,7,5,10,4,1,0,0,0,5,3,0
34,2,136721,11,9,1,9,0,1,0,0,0,40,3,0
66,2,149422,1,4,5,9,0,1,1,0,0,4,3,0
45,5,86644,4,13,4,6,1,1,0,0,0,55,3,0
41,2,195124,9,14,5,9,0,1,1,0,0,35,2,0
26,2,167350,11,9,5,5,5,1,1,0,0,30,3,0
54,5,113000,2,10,4,0,3,1,1,0,0,40,3,0
24,2,140027,2,10,5,4,4,2,0,0,0,45,3,0
42,2,262425,2,10,4,6,3,1,1,0,0,50,3,0
20,2,316702,2,10,5,6,4,1,1,0,0,20,3,0
23,6,335453,4,13,5,8,0,1,0,0,0,20,3,0
25,6,202480,8,12,5,8,5,1,1,0,0,45,3,0
35,2,203628,9,14,5,6,0,1,1,0,0,60,3,1
31,2,118710,9,14,4,8,3,1,1,0,1902,40,3,1
30,2,189620,4,13,5,6,4,1,0,0,0,40,33,0
19,2,475028,11,9,5,7,4,1,0,0,0,20,3,0
36,5,110866,4,13,5,6,0,1,1,0,0,50,3,0
31,2,243605,4,13,6,7,2,1,0,0,1380,40,17,0
21,2,163870,2,10,5,1,4,1,1,0,0,30,3,0
31,0,80145,2,10,4,13,3,1,1,0,0,40,3,0
46,2,295566,10,16,1,6,2,1,0,25236,0,65,3,1
44,2,63042,4,13,1,9,4,1,0,0,0,50,3,1
40,2,229148,7,8,4,5,3,2,1,0,0,40,0,0
45,2,242552,2,10,5,7,0,2,1,0,0,40,3,0
60,2,177665,11,9,4,13,3,1,1,0,0,35,3,0
18,2,208103,5,7,5,5,5,1,1,0,0,25,3,0
28,2,296450,4,13,4,6,3,1,1,0,0,40,3,0
36,2,70282,2,10,1,10,2,2,0,0,0,40,3,0
36,2,271767,4,13,3,6,0,1,1,0,0,40,3,0
40,2,144995,3,11,4,8,3,1,1,4386,0,40,3,0
36,5,382635,4,13,1,10,2,1,0,0,0,35,37,0
31,2,295697,11,9,3,5,2,2,0,0,0,40,3,0
33,2,194141,11,9,4,4,3,1,1,0,0,40,3,0
19,6,378418,11,9,5,8,4,1,0,0,0,40,3,0
22,2,214399,2,10,5,7,4,1,0,0,0,15,3,0
34,2,217460,4,13,4,9,3,1,1,0,0,45,3,1
33,2,182556,11,9,5,5,0,1,1,0,0,40,3,0
41,2,125831,11,9,4,13,3,1,1,0,2051,60,3,0
29,2,271328,4,13,5,6,0,1,1,4650,0,40,3,0
50,5,50459,11,9,4,9,3,1,1,0,0,42,3,1
42,2,162140,4,13,4,9,3,1,1,7298,0,45,3,1
43,2,177937,4,13,5,6,0,1,1,0,0,40,3,1
44,2,111502,11,9,4,7,1,1,0,0,0,40,3,0
20,2,299047,2,10,5,5,0,1,0,0,0,20,3,0
31,2,223212,11,9,4,5,3,1,1,0,0,40,34,0
65,0,118474,5,7,4,9,3,1,1,9386,0,59,34,1
23,2,352139,2,10,5,5,0,1,0,0,0,24,3,0
55,2,173093,2,10,1,10,0,4,0,0,0,40,3,0
26,2,181655,3,11,4,10,3,1,1,0,2377,45,3,0
25,2,332702,3,11,5,5,4,1,0,0,0,15,3,0
45,2,51164,2,10,4,5,1,2,0,0,0,40,3,0
35,2,234901,2,10,4,13,3,1,1,2407,0,40,3,0
36,2,131414,2,10,5,7,0,2,0,0,0,36,3,0
43,6,260960,4,13,4,6,3,1,1,0,0,50,3,0
56,2,156052,11,9,6,5,2,2,0,594,0,20,3,0
42,2,279914,4,13,4,8,3,1,1,0,0,40,3,1
19,2,192453,2,10,5,5,5,1,0,0,0,25,3,0
55,0,200939,11,9,4,2,3,1,1,0,0,72,3,0
42,2,151408,9,14,5,9,0,1,0,14084,0,50,3,1
26,2,112847,3,11,5,8,4,1,1,0,0,40,3,0
17,2,316929,7,8,5,1,4,1,1,0,0,20,3,0
42,5,126319,4,13,4,6,1,1,0,0,0,40,3,1
55,2,197422,11,9,4,2,3,1,1,7688,0,40,3,1
32,2,267736,2,10,5,10,4,2,0,0,0,40,3,0
29,2,267034,5,7,5,13,4,2,1,0,0,40,1,0
46,6,193047,4,13,4,6,3,1,1,0,0,37,3,0
29,6,356089,4,13,4,9,3,1,1,7688,0,40,3,1
22,2,223515,4,13,5,6,2,1,1,0,0,20,3,0
58,0,87510,0,6,4,13,3,1,1,0,0,40,3,0
23,2,145111,11,9,5,2,2,1,1,0,0,50,3,0
39,2,48093,11,9,5,1,0,1,1,0,0,40,3,0
27,2,31757,3,11,5,13,4,1,1,0,0,38,3,0
54,2,285854,11,9,4,2,3,1,1,0,0,40,3,1
33,5,120064,4,13,5,6,0,1,0,0,0,45,3,0
46,1,167381,11,9,4,10,1,1,0,0,0,40,3,1
37,2,103408,11,9,5,0,0,2,1,0,0,40,3,0
36,2,101460,11,9,5,5,0,1,0,0,0,18,3,0
59,5,420537,11,9,4,10,1,1,0,0,0,38,3,1
34,5,119411,11,9,1,3,2,1,1,0,0,40,4,0
53,3,128272,10,16,4,9,3,1,1,0,0,70,3,1
51,2,386773,4,13,5,7,0,1,1,0,0,55,3,1
32,2,283268,0,6,3,5,2,1,0,0,0,42,3,0
31,6,301526,2,10,2,5,5,1,1,0,0,40,3,0
22,2,151790,2,10,4,7,1,1,0,0,0,30,35,0
47,0,106252,4,13,1,7,0,1,0,0,0,50,3,0
32,2,188557,11,9,5,4,0,1,1,0,0,40,3,0
26,2,171114,2,10,5,0,0,1,0,0,0,38,3,0
37,2,327323,6,3,3,0,0,1,1,0,0,32,7,0
31,2,244147,11,9,1,13,2,1,1,0,0,55,3,0
37,2,280282,3,11,4,8,1,1,0,0,0,24,3,1
55,2,116442,11,9,5,7,0,1,1,0,0,38,3,0
23,5,282579,3,11,1,8,0,1,1,0,0,56,3,0
36,2,51838,2,10,1,10,2,1,0,0,0,40,3,0
34,2,73585,9,14,4,6,3,1,1,0,0,40,3,0
43,2,226902,4,13,4,7,3,1,1,0,0,50,3,1
54,2,279129,2,10,5,8,0,1,1,0,0,40,3,0
43,6,146908,2,10,4,13,3,1,1,0,0,40,3,0
28,2,196690,3,11,5,4,0,1,0,0,1669,42,3,0
40,2,130760,3,11,4,9,3,1,1,0,0,50,3,1
41,0,49572,2,10,4,9,3,1,1,0,0,60,3,0
40,2,237601,4,13,5,7,0,0,0,0,0,55,3,1
42,2,169628,2,10,1,10,0,2,0,0,0,38,3,0
61,0,36671,11,9,4,0,3,1,1,0,2352,50,3,0
18,2,231193,7,8,5,4,4,1,1,0,0,30,3,0
59,2,192130,11,9,4,4,3,1,1,0,0,16,3,0
21,2,149704,11,9,5,4,0,1,0,1055,0,40,3,0
48,2,102102,3,11,4,8,3,1,1,0,0,50,3,1
41,3,32185,4,13,4,8,3,1,1,0,0,40,3,0
18,3,196061,2,10,5,8,4,1,1,0,0,33,3,0
23,2,211046,11,9,5,7,0,1,0,2463,0,40,3,0
60,2,31577,11,9,4,2,3,1,1,0,0,60,3,1
22,2,162343,2,10,5,5,5,2,1,0,0,20,3,0
61,2,128831,11,9,4,4,3,1,1,0,0,40,3,0
25,2,316688,11,9,5,4,0,2,1,0,0,40,3,0
46,2,90758,9,14,5,8,0,1,1,0,0,35,3,1
43,2,274363,4,13,4,9,3,1,1,0,1902,40,10,1
43,2,154538,8,12,1,13,0,1,1,0,0,40,3,0
24,2,106085,11,9,5,5,4,2,1,0,1721,30,3,0
68,0,315859,5,7,5,0,2,1,1,0,0,20,3,0
31,2,51471,11,9,1,10,2,1,0,0,0,38,3,0
17,2,193830,5,7,5,7,4,1,0,0,0,20,3,0
32,2,231043,11,9,4,13,3,1,1,5178,0,48,3,1
50,2,23780,9,14,2,13,5,1,1,0,0,40,3,0
33,2,169879,4,13,4,6,3,1,1,3103,0,47,3,1
64,2,270333,4,13,4,6,3,1,1,0,0,40,3,1
20,2,138768,11,9,5,2,4,1,1,0,0,30,3,0
30,2,191571,11,9,3,5,4,1,0,0,0,36,3,0
22,2,219941,2,10,5,5,4,2,1,0,0,40,3,0
43,2,94113,2,10,1,9,0,1,1,0,0,45,3,0
22,2,137510,2,10,5,10,4,1,1,0,0,40,3,0
17,2,32607,0,6,5,0,4,1,1,0,0,20,3,0
47,0,93208,11,9,4,5,1,1,0,0,0,75,19,0
41,2,254440,3,11,5,6,0,1,0,0,0,60,3,0
56,2,186556,2,10,4,13,3,1,1,0,0,50,3,1
64,2,169871,11,9,4,2,3,1,1,0,0,45,3,0
47,2,191277,11,9,4,2,3,1,1,0,0,50,3,1
48,2,167159,3,11,5,10,2,1,1,0,0,40,3,0
31,2,171871,9,14,5,6,0,1,0,0,0,46,3,0
29,2,154411,3,11,5,8,4,1,1,0,0,40,3,0
30,2,129227,11,9,6,10,0,1,0,0,0,40,3,0
32,2,110331,11,9,4,9,3,1,1,0,1672,60,3,0
57,2,34269,11,9,6,2,2,1,1,0,653,42,3,1
62,2,174355,11,9,6,5,0,1,0,0,0,40,3,0
39,2,680390,11,9,3,4,2,1,0,0,0,24,3,0
43,2,233130,2,10,5,10,0,1,1,0,0,25,3,0
24,3,165474,4,13,5,7,4,1,1,0,0,40,3,0
42,3,257780,5,7,4,7,3,1,1,0,0,15,3,0
53,2,194259,2,10,4,10,1,1,0,4386,0,40,3,1
26,2,280093,2,10,5,1,4,1,1,0,0,40,3,0
73,0,177387,11,9,4,9,3,1,1,0,0,40,3,0
72,0,28929,5,7,6,9,0,1,0,0,0,24,3,0
55,2,105304,11,9,4,4,3,1,1,0,0,40,3,0
25,2,499233,11,9,1,10,0,1,1,0,0,40,3,0
41,2,180572,4,13,1,6,0,1,0,0,0,50,3,1
24,2,321435,4,13,5,9,0,1,1,0,0,50,3,0
63,2,86108,11,9,6,0,0,1,1,0,0,6,3,0
17,2,198124,5,7,5,7,4,1,1,0,0,20,3,0
35,2,135162,2,10,4,13,3,1,1,0,0,50,3,0
51,2,146813,2,10,4,6,3,1,1,0,0,40,3,1
62,5,291175,4,13,6,6,0,1,0,0,0,48,3,0
55,2,387569,11,9,4,13,3,1,1,4386,0,40,3,1
43,2,102895,2,10,1,6,0,1,1,0,0,40,3,0
40,5,33274,11,9,1,5,0,1,0,0,0,50,3,0
37,2,86551,4,13,4,9,3,1,1,0,0,45,3,1
39,2,138192,4,13,4,13,3,1,1,0,0,40,3,0
31,2,118966,11,9,5,13,4,1,1,0,0,18,3,0
61,2,99784,9,14,6,6,0,1,0,0,0,40,3,1
26,2,90980,3,11,1,10,0,1,0,0,0,55,3,0
46,0,177407,11,9,4,7,3,1,1,0,0,50,3,0
26,2,96467,4,13,5,6,0,1,0,0,0,40,3,0
48,6,327886,10,16,1,6,4,1,1,0,0,50,3,1
34,2,111567,11,9,5,2,4,1,1,0,0,40,3,0
34,5,166545,11,9,5,10,4,1,0,0,0,40,3,0
59,2,142182,11,9,4,5,3,1,1,0,0,40,3,1
34,2,188798,4,13,5,6,4,1,0,0,0,40,3,0
49,2,38563,4,13,5,9,0,1,0,0,0,56,3,1
18,2,216284,5,7,5,10,4,1,0,0,0,20,3,0
43,2,191547,11,9,4,0,3,1,1,0,0,40,34,0
48,2,285335,5,7,4,9,3,1,1,0,0,50,3,0
28,3,142712,2,10,4,9,3,1,1,0,0,70,3,0
33,2,80945,11,9,4,4,3,1,1,0,0,40,3,0
24,2,309055,2,10,5,7,0,1,0,0,0,15,3,0
21,2,62339,0,6,5,1,0,1,1,0,0,40,3,0
17,2,368700,5,7,5,7,4,1,1,0,0,28,3,0
39,2,176186,2,10,4,0,3,1,1,0,0,50,3,1
29,0,266855,4,13,3,6,4,1,1,0,0,40,3,0
44,2,48087,4,13,4,9,3,1,1,0,0,40,3,1
24,2,121313,2,10,5,2,4,1,1,0,0,50,3,0
71,0,143437,9,14,4,7,3,1,1,10605,0,40,3,1
51,0,160724,4,13,4,7,3,4,1,0,2415,40,23,1
55,2,282753,6,3,1,5,2,2,1,0,0,25,3,0
41,2,194636,4,13,4,9,3,1,1,0,0,60,3,1
23,2,153044,11,9,5,1,2,2,0,0,0,7,3,0
38,2,411797,3,11,1,10,2,1,0,0,0,40,3,0
39,2,117683,11,9,4,2,3,1,1,0,0,40,3,1
19,2,376540,11,9,5,10,0,1,0,0,0,30,3,0
49,2,72393,15,5,1,4,0,1,0,0,0,40,3,0
32,2,270335,4,13,4,10,5,1,1,0,0,40,22,1
27,2,96226,11,9,4,13,3,1,1,0,0,70,3,0
38,2,95336,4,13,4,7,3,1,1,0,0,50,3,1
33,2,258498,2,10,4,13,1,1,0,0,0,60,3,0
63,2,149698,2,10,4,13,3,1,1,0,0,15,3,0
23,2,205865,4,13,5,9,4,1,1,0,0,28,3,0
33,3,155781,2,10,4,13,3,1,1,0,0,60,3,0
54,0,406468,11,9,4,7,3,2,1,0,0,40,3,0
29,2,177119,3,11,1,8,0,1,0,2174,0,45,3,0
48,2,144397,2,10,1,8,2,2,0,0,0,30,3,0
35,0,372525,4,13,5,9,0,1,1,0,0,40,3,0
